"reaction_id","reaction_name","subsystem","gpr","has_gpr","has_swath_overlap"
"MAR02826","3-Hydroxyacyl Coenzyme A Dehydrogenase","Fatty acid oxidation",NA,FALSE,FALSE
"MAR02828","3-Hydroxyacyl Coenzyme A Dehydrogenase","Fatty acid oxidation",NA,FALSE,FALSE
"MAR02858","Alcohol Dehydrogenase","Tryptophan metabolism","ENSG00000147576",TRUE,FALSE
"MAR02860","Steroid Delta-Isomerase","Bile acid biosynthesis",NA,FALSE,FALSE
"MAR02881","Steroid Delta-Isomerase","Bile acid biosynthesis","ENSG00000203857 or ENSG00000203859",TRUE,FALSE
"MAR02883",NA,"Bile acid biosynthesis",NA,FALSE,FALSE
"MAR02885",NA,"Bile acid biosynthesis","ENSG00000135929",TRUE,FALSE
"MAR02887","Quinine 3-Monooxygenase","Bile acid biosynthesis",NA,FALSE,FALSE
"MAR02889",NA,"Bile acid biosynthesis",NA,FALSE,FALSE
"MAR02891",NA,"Bile acid biosynthesis","ENSG00000135929",TRUE,FALSE
"MAR02893","Quinine 3-Monooxygenase","Bile acid biosynthesis",NA,FALSE,FALSE
"MAR02895","3Alpha-Hydroxysteroid 3-Dehydrogenase (Si-Specific)","Bile acid biosynthesis",NA,FALSE,FALSE
"MAR02933","Quinine 3-Monooxygenase","Bile acid biosynthesis",NA,FALSE,FALSE
"MAR02934","Quinine 3-Monooxygenase","Bile acid biosynthesis",NA,FALSE,FALSE
"MAR02935",NA,"Bile acid biosynthesis",NA,FALSE,FALSE
"MAR02936",NA,"Bile acid biosynthesis",NA,FALSE,FALSE
"MAR02937",NA,"Bile acid biosynthesis",NA,FALSE,FALSE
"MAR02938",NA,"Bile acid biosynthesis",NA,FALSE,FALSE
"MAR02939",NA,"Bile acid biosynthesis",NA,FALSE,FALSE
"MAR02940","Palmitoyl Coenzyme A Hydrolase","Bile acid biosynthesis","ENSG00000097021 or ENSG00000119673",TRUE,TRUE
"MAR02941","Propionyl Coenzyme A C2-Trimethyltridecanoyltransferase","Bile acid biosynthesis",NA,FALSE,FALSE
"MAR02950","Propionyl Coenzyme A C2-Trimethyltridecanoyltransferase","Bile acid biosynthesis","ENSG00000116171",TRUE,TRUE
"MAR02953","Propionyl Coenzyme A C2-Trimethyltridecanoyltransferase","Bile acid biosynthesis","ENSG00000116171",TRUE,TRUE
"MAR02958","2',3'-Cyclic-Nucleotide 3'-Phosphodiesterase","Miscellaneous","ENSG00000173786",TRUE,TRUE
"MAR02960",NA,"Vitamin A metabolism",NA,FALSE,FALSE
"MAR02993",NA,"Vitamin A metabolism",NA,FALSE,FALSE
"MAR02995","Glutathione Transferase","Tyrosine metabolism","ENSG00000197448",TRUE,TRUE
"MAR02997","1-Phosphatidylinositol-4-Phosphate 5-Kinase","Phosphatidylinositol phosphate metabolism","ENSG00000107242 or ENSG00000143398 or ENSG00000186111",TRUE,FALSE
"MAR03004","1-Phosphatidylinositol-4-Phosphate 5-Kinase","Phosphatidylinositol phosphate metabolism","ENSG00000150867 or ENSG00000166908 or ENSG00000276293",TRUE,TRUE
"MAR03005","Arachidonate 5-Lipoxygenase","Arachidonic acid metabolism","ENSG00000012779",TRUE,FALSE
"MAR03006","Prostaglandin-Endoperoxide Synthase","Eicosanoid metabolism","ENSG00000073756 or ENSG00000095303",TRUE,FALSE
"MAR03010","Phosphatidate Phosphatase","Eicosanoid metabolism","ENSG00000162407",TRUE,FALSE
"MAR03012","Phosphatidate Phosphatase","Eicosanoid metabolism","ENSG00000162407",TRUE,FALSE
"MAR03016",NA,"Eicosanoid metabolism",NA,FALSE,FALSE
"MAR03031","Glucuronosyltransferase","Vitamin A metabolism","ENSG00000241635",TRUE,FALSE
"MAR03036",NA,"Vitamin A metabolism",NA,FALSE,FALSE
"MAR03038","Steroid 21-Monooxygenase","Miscellaneous","ENSG00000231852",TRUE,FALSE
"MAR03039",NA,"Miscellaneous",NA,FALSE,FALSE
"MAR03040",NA,"Miscellaneous","ENSG00000135929",TRUE,FALSE
"MAR03041",NA,"Vitamin A metabolism",NA,FALSE,FALSE
"MAR03042","Chymase","Miscellaneous","ENSG00000092009",TRUE,FALSE
"MAR03043","Carboxypeptidase A","Miscellaneous","ENSG00000091704 or ENSG00000158516 or ENSG00000158525 or ENSG00000165078",TRUE,FALSE
"MAR03044","Tripeptidyl-Peptidase I","Miscellaneous","ENSG00000166340",TRUE,TRUE
"MAR03045","Carboxypeptidase A","Miscellaneous","ENSG00000091704 or ENSG00000158516 or ENSG00000158525 or ENSG00000165078",TRUE,FALSE
"MAR03046","Glutathione Transferase","Tyrosine metabolism","ENSG00000197448",TRUE,TRUE
"MAR03047",NA,"Vitamin E metabolism",NA,FALSE,FALSE
"MAR03048","Kynurenine-Oxoglutarate Transaminase","Tryptophan metabolism","ENSG00000109576",TRUE,FALSE
"MAR03049",NA,"Vitamin E metabolism",NA,FALSE,FALSE
"MAR03050",NA,"Vitamin E metabolism",NA,FALSE,FALSE
"MAR03051","Glucuronosyltransferase","Miscellaneous","ENSG00000109181 or ENSG00000135226 or ENSG00000156096 or ENSG00000167165 or ENSG00000171234 or ENSG00000196620 or ENSG00000197888 or ENSG00000213759 or ENSG00000288705 or ENSG00000241119 or ENSG00000241635 or ENSG00000242515 or ENSG00000288702 or ENSG00000244122 or ENSG00000244474",TRUE,FALSE
"MAR03052","Glucuronosyltransferase","Miscellaneous","ENSG00000109181 or ENSG00000135226 or ENSG00000156096 or ENSG00000167165 or ENSG00000171234 or ENSG00000196620 or ENSG00000197888 or ENSG00000213759 or ENSG00000288705 or ENSG00000241119 or ENSG00000241635 or ENSG00000242515 or ENSG00000288702 or ENSG00000244122 or ENSG00000244474",TRUE,FALSE
"MAR03061","7-Dehydrocholesterol Reductase","Cholesterol metabolism","ENSG00000172893",TRUE,TRUE
"MAR03119",NA,"Tryptophan metabolism",NA,FALSE,FALSE
"MAR03120",NA,"Tryptophan metabolism",NA,FALSE,FALSE
"MAR03124","Glutathione Transferase","Tryptophan metabolism","ENSG00000008394 or ENSG00000100577 or ENSG00000197448",TRUE,TRUE
"MAR03126",NA,"Miscellaneous",NA,FALSE,FALSE
"MAR03127","Peptidyl-Dipeptidase A","Miscellaneous","ENSG00000130234 or ENSG00000159640",TRUE,FALSE
"MAR03131",NA,"Vitamin A metabolism",NA,FALSE,FALSE
"MAR03133","Quinine 3-Monooxygenase","Miscellaneous",NA,FALSE,FALSE
"MAR03134","Quinine 3-Monooxygenase","Miscellaneous","ENSG00000160868",TRUE,FALSE
"MAR03138","Methionine Synthase","Vitamin B12 metabolism",NA,FALSE,FALSE
"MAR03140","Peroxidase","Miscellaneous","ENSG00000167419",TRUE,FALSE
"MAR03141","Peroxidase","Miscellaneous","ENSG00000005381 or ENSG00000117592",TRUE,TRUE
"MAR03145","Peroxidase","Miscellaneous","ENSG00000005381",TRUE,TRUE
"MAR03147","Peroxidase","Miscellaneous","ENSG00000167419",TRUE,FALSE
"MAR03148","Peroxidase","Miscellaneous","ENSG00000005381 or ENSG00000117592",TRUE,TRUE
"MAR03152","Peroxidase","Miscellaneous","ENSG00000005381",TRUE,TRUE
"MAR03154","Glutathione Transferase","Tyrosine metabolism","ENSG00000197448",TRUE,TRUE
"MAR03155","Glutathione Transferase","Tyrosine metabolism","ENSG00000197448",TRUE,TRUE
"MAR03159","Glutathione Transferase","Tyrosine metabolism","ENSG00000197448",TRUE,TRUE
"MAR03161","Glutathione Transferase","Tyrosine metabolism","ENSG00000197448",TRUE,TRUE
"MAR03162","Beta-Glucuronidase","Miscellaneous","ENSG00000133116",TRUE,FALSE
"MAR03165","Beta-Glucuronidase","Miscellaneous","ENSG00000169919",TRUE,FALSE
"MAR03167",NA,"Purine metabolism",NA,FALSE,FALSE
"MAR03168",NA,"Tryptophan metabolism",NA,FALSE,FALSE
"MAR03169","Glucuronosyltransferase","Miscellaneous","ENSG00000241635",TRUE,FALSE
"MAR03207","Glucuronosyltransferase","Miscellaneous","ENSG00000109181 or ENSG00000135226 or ENSG00000156096 or ENSG00000167165 or ENSG00000171234 or ENSG00000196620 or ENSG00000197888 or ENSG00000213759 or ENSG00000288705 or ENSG00000241119 or ENSG00000241635 or ENSG00000242515 or ENSG00000288702 or ENSG00000244122 or ENSG00000244474",TRUE,FALSE
"MAR03209",NA,"Bile acid biosynthesis","ENSG00000135929",TRUE,FALSE
"MAR03210",NA,"Bile acid biosynthesis",NA,FALSE,FALSE
"MAR03214",NA,"Bile acid biosynthesis","ENSG00000135929",TRUE,FALSE
"MAR03216",NA,"Bile acid biosynthesis",NA,FALSE,FALSE
"MAR03217",NA,"Bile acid biosynthesis",NA,FALSE,FALSE
"MAR03238",NA,"Sphingolipid metabolism",NA,FALSE,FALSE
"MAR03248","N-Acylsphingosine Galactosyltransferase","Glycosphingolipid metabolism",NA,FALSE,FALSE
"MAR03249","N-Acylsphingosine Galactosyltransferase","Glycosphingolipid metabolism",NA,FALSE,FALSE
"MAR03251","Galactosylceramide Sulfotransferase","Glycosphingolipid metabolism","ENSG00000128242",TRUE,FALSE
"MAR03253","Galactosylceramide Sulfotransferase","Glycosphingolipid metabolism","ENSG00000128242",TRUE,FALSE
"MAR03255",NA,"Tryptophan metabolism",NA,FALSE,FALSE
"MAR03257",NA,"Steroid metabolism","ENSG00000148795",TRUE,FALSE
"MAR03259",NA,"Bile acid biosynthesis",NA,FALSE,FALSE
"MAR03261",NA,"Miscellaneous",NA,FALSE,FALSE
"MAR03263","Peroxidase","Purine metabolism","ENSG00000005381",TRUE,TRUE
"MAR03265",NA,"Vitamin C metabolism",NA,FALSE,FALSE
"MAR03266","3-Hydroxyacyl Coenzyme A Dehydrogenase","Fatty acid oxidation",NA,FALSE,FALSE
"MAR03267","3-Hydroxyacyl Coenzyme A Dehydrogenase","Fatty acid oxidation",NA,FALSE,FALSE
"MAR03268","3-Hydroxyacyl Coenzyme A Dehydrogenase","Fatty acid oxidation",NA,FALSE,FALSE
"MAR03269","3-Hydroxyacyl Coenzyme A Dehydrogenase","Fatty acid oxidation","ENSG00000084754 or ENSG00000072506",TRUE,TRUE
"MAR03270","3-Hydroxyacyl Coenzyme A Dehydrogenase","Fatty acid oxidation","ENSG00000113790 or ENSG00000133835",TRUE,TRUE
"MAR03271","Alcohol Dehydrogenase (NADP+)","Glycerophospholipid metabolism","ENSG00000117448",TRUE,TRUE
"MAR03273","Long-Chain-Fatty-Acid- Coenzyme A Ligase","Fatty acid oxidation","ENSG00000068366 or ENSG00000123983 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142",TRUE,TRUE
"MAR03274","Long-Chain-Fatty-Acid- Coenzyme A Ligase","Fatty acid oxidation","ENSG00000068366 or ENSG00000123983 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142",TRUE,TRUE
"MAR03276",NA,"Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","ENSG00000087008 or ENSG00000161533",TRUE,TRUE
"MAR03289",NA,"Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","ENSG00000087008 or ENSG00000161533",TRUE,TRUE
"MAR03291",NA,"Fatty acid oxidation","ENSG00000115361 or ENSG00000117054 or ENSG00000161533 or ENSG00000196177",TRUE,TRUE
"MAR03295",NA,"Fatty acid oxidation","ENSG00000087008 or ENSG00000161533",TRUE,TRUE
"MAR03297","Enoyl Coenzyme A Hydratase","Fatty acid oxidation","ENSG00000084754 or ENSG00000127884 or ENSG00000138029",TRUE,TRUE
"MAR03299","Enoyl Coenzyme A Hydratase","Fatty acid oxidation","ENSG00000113790",TRUE,FALSE
"MAR03300","1-Phosphatidylinositol 4-Kinase","Phosphatidylinositol phosphate metabolism","ENSG00000143393 or ENSG00000241973",TRUE,FALSE
"MAR03303","1-Phosphatidylinositol 4-Kinase","Phosphatidylinositol phosphate metabolism","ENSG00000143393 or ENSG00000241973",TRUE,FALSE
"MAR03308","Phosphatidylinositol 3-Kinase","Phosphatidylinositol phosphate metabolism","ENSG00000143393 or ENSG00000241973",TRUE,FALSE
"MAR03313","Phosphatidylinositol 3-Kinase","Phosphatidylinositol phosphate metabolism","(ENSG00000011405 and ENSG00000133056) or ENSG00000139144",TRUE,FALSE
"MAR03318","1-Phosphatidylinositol-4-Phosphate 5-Kinase","Phosphatidylinositol phosphate metabolism","ENSG00000107242 or ENSG00000143398 or ENSG00000186111",TRUE,FALSE
"MAR03324","1-Phosphatidylinositol-4-Phosphate 5-Kinase","Phosphatidylinositol phosphate metabolism",NA,FALSE,FALSE
"MAR03325","1-Phosphatidylinositol-4-Phosphate 5-Kinase","Phosphatidylinositol phosphate metabolism","ENSG00000150867 or ENSG00000166908 or ENSG00000276293",TRUE,TRUE
"MAR03354","Alcohol Dehydrogenase (NADP+)","Glycerophospholipid metabolism","ENSG00000117448",TRUE,TRUE
"MAR03366","Acyl Coenzyme A Oxidase","Fatty acid oxidation","ENSG00000161533",TRUE,TRUE
"MAR03371","Acyl Coenzyme A Oxidase","Fatty acid oxidation","ENSG00000161533",TRUE,TRUE
"MAR03374","Dodecenoyl Coenzyme A Isomerase","Fatty acid oxidation","ENSG00000167969 or ENSG00000198721",TRUE,TRUE
"MAR03376",NA,"Fatty acid oxidation","ENSG00000104823",TRUE,TRUE
"MAR03377","2,4-Dienoyl Coenzyme A Reductase (NADPH)","Fatty acid oxidation","ENSG00000104325",TRUE,TRUE
"MAR03378","Dodecenoyl Coenzyme A Isomerase","Fatty acid oxidation","ENSG00000167969 or ENSG00000198721",TRUE,TRUE
"MAR03379","Enoyl Coenzyme A Hydratase","Fatty acid oxidation","ENSG00000084754 or ENSG00000127884 or ENSG00000138029",TRUE,TRUE
"MAR03380","3-Hydroxyacyl Coenzyme A Dehydrogenase","Fatty acid oxidation","ENSG00000084754 or ENSG00000072506",TRUE,TRUE
"MAR03381","Acetyl Coenzyme A C-Acyltransferase","Fatty acid oxidation","ENSG00000084754 or ENSG00000138029 or ENSG00000167315",TRUE,TRUE
"MAR03382",NA,"Glycerophospholipid metabolism",NA,FALSE,FALSE
"MAR03383","Alkylacetylglycerophosphatase","Glycerophospholipid metabolism",NA,FALSE,FALSE
"MAR03384","Phytanoyl Coenzyme A Dioxygenase","Fatty acid oxidation","ENSG00000107537",TRUE,FALSE
"MAR03385",NA,"Fatty acid oxidation","ENSG00000131373",TRUE,TRUE
"MAR03386","Long-Chain-Aldehyde Dehydrogenase","Fatty acid oxidation","ENSG00000072210",TRUE,TRUE
"MAR03387","Long-Chain-Fatty-Acid- Coenzyme A Ligase","Fatty acid oxidation","ENSG00000068366 or ENSG00000103740 or ENSG00000119673 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000177465 or ENSG00000197142",TRUE,TRUE
"MAR03388","Phytanate- Coenzyme A Ligase","Fatty acid oxidation",NA,FALSE,FALSE
"MAR03389","Phytanate- Coenzyme A Ligase","Fatty acid oxidation","ENSG00000140284",TRUE,FALSE
"MAR03390",NA,"Fatty acid oxidation",NA,FALSE,FALSE
"MAR03391","Peroxidase","Tyrosine metabolism","ENSG00000005381 or ENSG00000117592",TRUE,TRUE
"MAR03392","Peroxidase","Tyrosine metabolism",NA,FALSE,FALSE
"MAR03393",NA,"Fatty acid oxidation","ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977",TRUE,TRUE
"MAR03394",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03395",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03399",NA,"Fatty acid oxidation","ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977",TRUE,TRUE
"MAR03400","3Beta-Hydroxy-Delta5-Steroid Dehydrogenase","Androgen metabolism","ENSG00000203857 or ENSG00000203859",TRUE,FALSE
"MAR03401",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03402",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03403",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03404",NA,"Fatty acid oxidation","ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977",TRUE,TRUE
"MAR03405",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03410",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03412",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03415",NA,"Fatty acid oxidation","ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977",TRUE,TRUE
"MAR03417",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03418",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03419",NA,"Cholesterol metabolism",NA,FALSE,FALSE
"MAR03420","Delta14-Sterol Reductase","Cholesterol metabolism","ENSG00000149809",TRUE,FALSE
"MAR03434","Delta14-Sterol Reductase","Cholesterol metabolism","ENSG00000149809",TRUE,FALSE
"MAR03435",NA,"Vitamin D metabolism",NA,FALSE,FALSE
"MAR03436",NA,"Vitamin D metabolism","ENSG00000019186",TRUE,FALSE
"MAR03437",NA,"Fatty acid oxidation",NA,FALSE,FALSE
"MAR03438",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03439",NA,"Fatty acid oxidation","ENSG00000012660 or ENSG00000118402 or ENSG00000170522 or ENSG00000197977",TRUE,FALSE
"MAR03440",NA,"Fatty acid oxidation","ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977",TRUE,TRUE
"MAR03442",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03443",NA,"Fatty acid oxidation","ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977",TRUE,TRUE
"MAR03451",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03465",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03474",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03479",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03483","Acetyl Coenzyme A C-Acyltransferase","Fatty acid oxidation","ENSG00000060971",TRUE,TRUE
"MAR03485",NA,"Fatty acid oxidation","ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977",TRUE,TRUE
"MAR03487",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03490",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03492",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03494",NA,"Fatty acid oxidation","ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977",TRUE,TRUE
"MAR03495",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03496",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03497",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03499",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03500",NA,"Fatty acid oxidation","ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977",TRUE,TRUE
"MAR03502",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03504",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03507",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03516",NA,"Fatty acid oxidation","ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977",TRUE,TRUE
"MAR03518",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03535",NA,"Fatty acid oxidation","ENSG00000066322",TRUE,TRUE
"MAR03536",NA,"Cholesterol metabolism",NA,FALSE,FALSE
"MAR03598",NA,"Cholesterol metabolism",NA,FALSE,FALSE
"MAR03599",NA,"Tyrosine metabolism",NA,FALSE,FALSE
"MAR03600","Steryl-Sulfatase","Androgen metabolism","ENSG00000101846",TRUE,FALSE
"MAR03601","Steryl-Sulfatase","Androgen metabolism","ENSG00000101846",TRUE,FALSE
"MAR03602","Steryl-Sulfatase","Androgen metabolism","ENSG00000101846",TRUE,FALSE
"MAR03603","Steryl-Sulfatase","Androgen metabolism","ENSG00000101846",TRUE,FALSE
"MAR03604",NA,"Fatty acid biosynthesis","ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977",TRUE,TRUE
"MAR03605",NA,"Fatty acid biosynthesis","ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977",TRUE,TRUE
"MAR03606",NA,"Fatty acid biosynthesis","ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977",TRUE,TRUE
"MAR03607",NA,"Fatty acid biosynthesis","ENSG00000066322",TRUE,TRUE
"MAR03608",NA,"Fatty acid biosynthesis","ENSG00000066322",TRUE,TRUE
"MAR03609",NA,"Fatty acid biosynthesis","ENSG00000066322",TRUE,TRUE
"MAR03610",NA,"Fatty acid biosynthesis","ENSG00000066322",TRUE,TRUE
"MAR03611",NA,"Fatty acid biosynthesis","ENSG00000066322",TRUE,TRUE
"MAR03612",NA,"Fatty acid biosynthesis","ENSG00000066322",TRUE,TRUE
"MAR03613","Tyrosinase","Tyrosine metabolism","ENSG00000077498",TRUE,FALSE
"MAR03614","Tyrosinase","Tyrosine metabolism","ENSG00000077498",TRUE,FALSE
"MAR03615",NA,"Fatty acid biosynthesis","ENSG00000066322",TRUE,TRUE
"MAR03616",NA,"Fatty acid biosynthesis","ENSG00000066322",TRUE,TRUE
"MAR03617",NA,"Fatty acid biosynthesis","ENSG00000066322",TRUE,TRUE
"MAR03618",NA,"Fatty acid biosynthesis","ENSG00000012660 or ENSG00000118402 or ENSG00000170522 or ENSG00000197977",TRUE,FALSE
"MAR03619",NA,"Fatty acid biosynthesis","ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977",TRUE,TRUE
"MAR03620",NA,"Fatty acid biosynthesis",NA,FALSE,FALSE
"MAR03621",NA,"Fatty acid biosynthesis","ENSG00000066322",TRUE,TRUE
"MAR03623",NA,"Fatty acid biosynthesis",NA,FALSE,FALSE
"MAR03624",NA,"Fatty acid biosynthesis","ENSG00000066322",TRUE,TRUE
"MAR03745",NA,"Fatty acid biosynthesis",NA,FALSE,FALSE
"MAR03749",NA,"Fatty acid biosynthesis","ENSG00000066322",TRUE,TRUE
"MAR03756","Enoyl Coenzyme A Hydratase","Fatty acid oxidation","ENSG00000113790",TRUE,FALSE
"MAR03758","3-Hydroxyacyl Coenzyme A Dehydrogenase","Fatty acid oxidation",NA,FALSE,FALSE
"MAR03764","3-Hydroxyacyl Coenzyme A Dehydrogenase","Fatty acid oxidation","ENSG00000113790 or ENSG00000133835",TRUE,TRUE
"MAR03766",NA,"Bile acid biosynthesis",NA,FALSE,FALSE
"MAR03768",NA,"Bile acid biosynthesis","ENSG00000135929",TRUE,FALSE
"MAR03774",NA,"Bile acid biosynthesis",NA,FALSE,FALSE
"MAR03776","Phosphatidylinositol-3,4,5-Trisphosphate 3-Phosphatase","Phosphatidylinositol phosphate metabolism","ENSG00000132958",TRUE,FALSE
"MAR03779","Phospholipase D","Phosphatidylinositol phosphate metabolism","ENSG00000129219",TRUE,FALSE
"MAR03781","Phospholipase D","Phosphatidylinositol phosphate metabolism","ENSG00000075651",TRUE,FALSE
"MAR03786","Phospholipase D","Phosphatidylinositol phosphate metabolism","ENSG00000075651",TRUE,FALSE
"MAR03788","Unspecific Monooxygenase","Arachidonic acid metabolism","ENSG00000021461 or ENSG00000100197 or ENSG00000106258 or ENSG00000108242 or ENSG00000130649 or ENSG00000134716 or ENSG00000137869 or ENSG00000138061 or ENSG00000138109 or ENSG00000138115 or ENSG00000140465 or ENSG00000140505 or ENSG00000142973 or ENSG00000160868 or ENSG00000160870 or ENSG00000167600 or ENSG00000171903 or ENSG00000186160 or ENSG00000186204 or ENSG00000186377 or ENSG00000186526 or ENSG00000197408 or ENSG00000197446 or ENSG00000197838 or ENSG00000198077 or ENSG00000255974",TRUE,TRUE
"MAR03791","Phospholipase D","Glycerophospholipid metabolism","ENSG00000075651",TRUE,FALSE
"MAR03798","Phospholipase D","Glycerophospholipid metabolism","ENSG00000075651",TRUE,FALSE
