reaction_id,subsystem,W_R,n_genes
MAR00824,Glycosphingolipid biosynthesis-ganglio series,1.1,1
MAR00825,Glycosphingolipid biosynthesis-ganglio series,1.1,4
MAR00827,Glycosphingolipid biosynthesis-ganglio series,1.1,1
MAR00828,Glycosphingolipid biosynthesis-ganglio series,1.2877092708057705,3
MAR00829,Glycosphingolipid biosynthesis-ganglio series,1.7667148528295635,1
MAR00830,Glycosphingolipid biosynthesis-ganglio series,0.883775855920821,4
MAR00837,Glycosphingolipid biosynthesis-ganglio series,1.1,3
MAR00838,Glycosphingolipid biosynthesis-ganglio series,1.1,4
MAR00839,Glycosphingolipid biosynthesis-ganglio series,1.1,1
MAR00840,Glycosphingolipid biosynthesis-ganglio series,1.1,1
MAR00841,Glycosphingolipid biosynthesis-ganglio series,1.1,1
MAR00842,Glycosphingolipid biosynthesis-ganglio series,1.1,1
MAR00843,Glycosphingolipid biosynthesis-ganglio series,1.7667148528295635,1
MAR00844,Glycosphingolipid biosynthesis-ganglio series,1.1,3
MAR00845,Glycosphingolipid biosynthesis-ganglio series,1.1,4
MAR00846,Glycosphingolipid biosynthesis-ganglio series,1.1,1
MAR00847,Glycosphingolipid biosynthesis-ganglio series,1.1,4
MAR00848,Glycosphingolipid biosynthesis-ganglio series,1.1,1
MAR00849,Glycosphingolipid biosynthesis-ganglio series,1.1,2
MAR00850,Glycosphingolipid biosynthesis-ganglio series,1.1,4
MAR00851,Glycosphingolipid biosynthesis-ganglio series,1.1,1
MAR00852,Glycosphingolipid biosynthesis-ganglio series,1.1,1
MAR00853,Glycosphingolipid biosynthesis-ganglio series,1.1,1
MAR00854,Glycosphingolipid biosynthesis-ganglio series,1.1,1
MAR00855,Glycosphingolipid biosynthesis-ganglio series,1.1,2
MAR00856,Glycosphingolipid biosynthesis-ganglio series,1.1,1
MAR00857,Glycosphingolipid biosynthesis-ganglio series,1.7667148528295635,1
MAR00858,Glycosphingolipid biosynthesis-ganglio series,0.5390755437027869,1
MAR00928,Glycosphingolipid biosynthesis-ganglio series,1.1,1
MAR00801,Glycosphingolipid biosynthesis-globo series,2.9085859540882564,1
MAR00803,Glycosphingolipid biosynthesis-globo series,1.1,1
MAR00805,Glycosphingolipid biosynthesis-globo series,1.1,1
MAR00806,Glycosphingolipid biosynthesis-globo series,1.1,1
MAR00807,Glycosphingolipid biosynthesis-globo series,1.2877092708057705,3
MAR00809,Glycosphingolipid biosynthesis-globo series,1.1,1
MAR00810,Glycosphingolipid biosynthesis-globo series,1.1,1
MAR00811,Glycosphingolipid biosynthesis-globo series,2.1235387504172523,1
MAR00812,Glycosphingolipid biosynthesis-globo series,1.1,3
MAR00813,Glycosphingolipid biosynthesis-globo series,1.1,2
MAR00814,Glycosphingolipid biosynthesis-globo series,1.1,1
MAR00859,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,1
MAR00860,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,3
MAR00861,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,2
MAR00862,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,3
MAR00863,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,3
MAR00864,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,2
MAR00865,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,1
MAR00866,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,2
MAR00867,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,1
MAR00868,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,1
MAR00870,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,3
MAR00871,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,3
MAR00873,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,3
MAR00875,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,4
MAR00876,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,1
MAR00877,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,1
MAR00878,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,3
MAR00879,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,1
MAR00880,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,2
MAR00881,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,1
MAR00882,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,3
MAR00883,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,2
MAR00884,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,1
MAR00885,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,0
MAR00886,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,2
MAR00887,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,1
MAR00888,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,5
MAR00889,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,4
MAR00890,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,4
MAR00891,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,4
MAR00892,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,1
MAR00893,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,5
MAR00894,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,5
MAR00895,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,5
MAR00896,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,5
MAR00897,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,5
MAR00898,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,2
MAR00899,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,5
MAR00900,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,5
MAR00901,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,1
MAR00902,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,1
MAR00903,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,0
MAR00904,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,2
MAR00905,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,1
MAR00906,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,1
MAR00907,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,0
MAR00908,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,2
MAR00909,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,2
MAR00910,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,1
MAR00911,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,5
MAR00912,Glycosphingolipid biosynthesis-lacto and neolacto series,1.1,0
MAR00787,Glycosphingolipid metabolism,1.1,2
MAR00790,Glycosphingolipid metabolism,1.1,3
MAR00792,Glycosphingolipid metabolism,1.1,1
MAR00793,Glycosphingolipid metabolism,1.1,1
MAR00794,Glycosphingolipid metabolism,1.1,1
MAR00797,Glycosphingolipid metabolism,1.1333075694380332,5
MAR00804,Glycosphingolipid metabolism,1.2877092708057705,3
MAR00808,Glycosphingolipid metabolism,1.2877092708057705,3
MAR00826,Glycosphingolipid metabolism,1.1,4
MAR00832,Glycosphingolipid metabolism,0.883775855920821,4
MAR00834,Glycosphingolipid metabolism,1.1,5
MAR00835,Glycosphingolipid metabolism,2.200558163068111,1
MAR00836,Glycosphingolipid metabolism,1.2877092708057705,3
MAR00914,Glycosphingolipid metabolism,1.1,1
MAR00915,Glycosphingolipid metabolism,1.1,1
MAR00919,Glycosphingolipid metabolism,1.1,1
MAR00920,Glycosphingolipid metabolism,1.1,1
MAR00921,Glycosphingolipid metabolism,1.1,1
MAR00924,Glycosphingolipid metabolism,1.2493542810141463,48
MAR00925,Glycosphingolipid metabolism,1.2493542810141463,48
MAR00926,Glycosphingolipid metabolism,1.2493542810141463,48
MAR07188,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.0699047069180105,1
MAR08378,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.1,2
MAR08379,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.2202609279390528,8
MAR07185,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.2202609279390528,8
MAR08380,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.1,1
MAR07186,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.1,1
MAR08381,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.1,1
MAR07187,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.1,1
MAR08383,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.7702373681951209,2
MAR08384,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.1,1
MAR08385,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.8965561654087797,1
MAR08387,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.1,1
MAR08388,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.8965561654087797,1
MAR08389,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.1,1
MAR08390,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.1,1
MAR08391,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.1,1
MAR08392,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.1,1
MAR08393,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.1,3
MAR08394,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.1,1
MAR08395,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.1,2
MAR08396,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.1,3
MAR08397,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.1,1
MAR08398,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.1,2
MAR08399,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.1,1
MAR08401,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.1,3
MAR08402,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.9182964630248102,5
MAR08403,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.007250586254256,1
MAR08404,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.9182964630248102,5
MAR08405,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.007250586254256,1
MAR08406,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.9182964630248102,5
MAR08407,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.9182964630248102,5
MAR01979,Glucocorticoid biosynthesis,1.1,2
MAR01980,Glucocorticoid biosynthesis,1.1,2
MAR01981,Glucocorticoid biosynthesis,1.1,1
MAR01985,Glucocorticoid biosynthesis,1.1,2
MAR01987,Glucocorticoid biosynthesis,1.1,2
MAR01988,Glucocorticoid biosynthesis,1.1,1
MAR01995,Glucocorticoid biosynthesis,1.1,2
MAR01996,Glucocorticoid biosynthesis,1.1,1
MAR01999,Glucocorticoid biosynthesis,1.1,4
MAR02000,Glucocorticoid biosynthesis,1.1,4
MAR02001,Glucocorticoid biosynthesis,1.1,4
MAR01305,Prostaglandin biosynthesis,1.4052064654420697,2
MAR01307,Prostaglandin biosynthesis,1.4052064654420697,2
MAR01308,Prostaglandin biosynthesis,0.4945542720196109,1
MAR01310,Prostaglandin biosynthesis,1.1,0
MAR01312,Prostaglandin biosynthesis,1.3180063800638004,3
MAR01313,Prostaglandin biosynthesis,1.1,1
MAR01315,Prostaglandin biosynthesis,1.1,0
MAR01317,Prostaglandin biosynthesis,1.1,0
MAR01318,Prostaglandin biosynthesis,1.1,0
MAR01319,Prostaglandin biosynthesis,1.1,0
MAR01320,Prostaglandin biosynthesis,1.1,0
MAR01321,Prostaglandin biosynthesis,3.1035061737414207,2
MAR01322,Prostaglandin biosynthesis,1.1,0
MAR01323,Prostaglandin biosynthesis,1.1,0
MAR01324,Prostaglandin biosynthesis,1.1,0
MAR01325,Prostaglandin biosynthesis,1.1,1
MAR01326,Prostaglandin biosynthesis,1.1,1
MAR01327,Prostaglandin biosynthesis,1.3952068967973317,4
MAR01328,Prostaglandin biosynthesis,1.1,0
MAR01329,Prostaglandin biosynthesis,1.1,1
MAR01330,Prostaglandin biosynthesis,1.1335208849430254,2
MAR01332,Prostaglandin biosynthesis,1.1,0
MAR01333,Prostaglandin biosynthesis,1.1,0
MAR01334,Prostaglandin biosynthesis,1.1,0
MAR01335,Prostaglandin biosynthesis,1.1,0
MAR01336,Prostaglandin biosynthesis,1.1,0
MAR01337,Prostaglandin biosynthesis,1.1,0
MAR01338,Prostaglandin biosynthesis,1.1,0
MAR01339,Prostaglandin biosynthesis,1.1,1
MAR01341,Prostaglandin biosynthesis,1.1,0
MAR01342,Prostaglandin biosynthesis,1.1,0
MAR01343,Prostaglandin biosynthesis,1.1,0
MAR01344,Prostaglandin biosynthesis,1.1,1
MAR01345,Prostaglandin biosynthesis,1.1,0
MAR01346,Prostaglandin biosynthesis,1.1,1
MAR01347,Prostaglandin biosynthesis,1.1,1
MAR01350,Prostaglandin biosynthesis,1.4052064654420697,2
MAR01352,Prostaglandin biosynthesis,1.2817433634545385,11
MAR01355,Prostaglandin biosynthesis,1.1,0
MAR01356,Prostaglandin biosynthesis,1.1,0
MAR01357,Prostaglandin biosynthesis,1.1,0
MAR01358,Prostaglandin biosynthesis,1.1,0
MAR01359,Prostaglandin biosynthesis,1.1,0
MAR01360,Prostaglandin biosynthesis,1.1,0
MAR01361,Prostaglandin biosynthesis,1.1,0
MAR01362,Prostaglandin biosynthesis,1.1,0
MAR01363,Prostaglandin biosynthesis,1.1,0
MAR01364,Prostaglandin biosynthesis,1.1,0
MAR01365,Prostaglandin biosynthesis,1.1,0
MAR01366,Prostaglandin biosynthesis,1.1,0
MAR01367,Prostaglandin biosynthesis,1.688053843634778,22
MAR01370,Prostaglandin biosynthesis,1.7160564076173865,21
MAR01373,Prostaglandin biosynthesis,1.1,0
MAR01374,Prostaglandin biosynthesis,1.1,0
MAR01375,Prostaglandin biosynthesis,1.1,0
MAR01376,Prostaglandin biosynthesis,1.1,0
MAR01379,Prostaglandin biosynthesis,1.7160564076173865,21
MAR01382,Prostaglandin biosynthesis,1.1,1
MAR01383,Prostaglandin biosynthesis,1.1,0
MAR01384,Prostaglandin biosynthesis,1.7160564076173865,21
MAR01387,Prostaglandin biosynthesis,1.1,1
MAR01388,Prostaglandin biosynthesis,1.3417954471048903,2
MAR01389,Prostaglandin biosynthesis,1.1,0
MAR01390,Prostaglandin biosynthesis,1.4052064654420697,2
MAR01391,Prostaglandin biosynthesis,1.4052064654420697,2
MAR01393,Prostaglandin biosynthesis,1.4052064654420697,2
MAR01394,Prostaglandin biosynthesis,1.3180063800638004,3
MAR01395,Prostaglandin biosynthesis,3.1035061737414207,2
MAR01398,Prostaglandin biosynthesis,1.7160564076173865,21
MAR01401,Prostaglandin biosynthesis,1.1,0
MAR01402,Prostaglandin biosynthesis,1.1,0
MAR00703,Ether lipid metabolism,1.1,2
MAR00705,Ether lipid metabolism,1.1,1
MAR00706,Ether lipid metabolism,1.1,1
MAR00708,Ether lipid metabolism,1.1,1
MAR07598,Ether lipid metabolism,1.2817433634545385,11
MAR07600,Ether lipid metabolism,1.1,2
MAR07602,Ether lipid metabolism,1.2111290076389776,4
MAR07603,Ether lipid metabolism,1.5489954467413938,18
MAR07604,Ether lipid metabolism,1.1,2
MAR07605,Ether lipid metabolism,0.6979005783262663,2
MAR07606,Ether lipid metabolism,1.1,1
MAR07607,Ether lipid metabolism,2.43271789091903,1
MAR07610,Ether lipid metabolism,1.1,2
MAR07614,Ether lipid metabolism,1.2111290076389776,4
MAR07615,Ether lipid metabolism,1.5489954467413938,18
MAR07200,Chondroitin / heparan sulfate biosynthesis,3.483097122204175,2
MAR07202,Chondroitin / heparan sulfate biosynthesis,1.1,1
MAR07203,Chondroitin / heparan sulfate biosynthesis,0.8274159860540699,1
MAR07205,Chondroitin / heparan sulfate biosynthesis,1.1,3
MAR07206,Chondroitin / heparan sulfate biosynthesis,1.1,2
MAR07207,Chondroitin / heparan sulfate biosynthesis,1.7423415724400486,2
MAR07208,Chondroitin / heparan sulfate biosynthesis,1.381716392753687,2
MAR07209,Chondroitin / heparan sulfate biosynthesis,1.2408581963768435,4
MAR07210,Chondroitin / heparan sulfate biosynthesis,1.381716392753687,2
MAR07211,Chondroitin / heparan sulfate biosynthesis,1.2408581963768435,4
MAR07212,Chondroitin / heparan sulfate biosynthesis,1.381716392753687,2
MAR07213,Chondroitin / heparan sulfate biosynthesis,1.2408581963768435,4
MAR07214,Chondroitin / heparan sulfate biosynthesis,1.381716392753687,2
MAR07215,Chondroitin / heparan sulfate biosynthesis,1.2408581963768435,4
MAR07216,Chondroitin / heparan sulfate biosynthesis,1.1864032091700185,4
MAR07217,Chondroitin / heparan sulfate biosynthesis,1.1,1
MAR07218,Chondroitin / heparan sulfate biosynthesis,1.1,1
MAR07219,Chondroitin / heparan sulfate biosynthesis,1.1,3
MAR07220,Chondroitin / heparan sulfate biosynthesis,1.1,3
MAR07221,Chondroitin / heparan sulfate biosynthesis,1.1,3
MAR07222,Chondroitin / heparan sulfate biosynthesis,1.1,6
MAR07490,Chondroitin / heparan sulfate biosynthesis,1.1,0
MAR07491,Chondroitin / heparan sulfate biosynthesis,1.6433388679364225,4
MAR07492,Chondroitin / heparan sulfate biosynthesis,1.1,1
MAR07493,Chondroitin / heparan sulfate biosynthesis,1.1860005787082954,4
MAR07494,Chondroitin / heparan sulfate biosynthesis,1.1688004629666364,5
MAR07495,Chondroitin / heparan sulfate biosynthesis,1.1860005787082954,4
MAR07496,Chondroitin / heparan sulfate biosynthesis,1.1688004629666364,5
MAR07497,Chondroitin / heparan sulfate biosynthesis,1.1,0
MAR07498,Chondroitin / heparan sulfate biosynthesis,1.6433388679364225,4
MAR07509,Chondroitin / heparan sulfate biosynthesis,1.6433388679364225,4
MAR07510,Chondroitin / heparan sulfate biosynthesis,1.919826839606758,2
MAR07519,Chondroitin / heparan sulfate biosynthesis,2.3519928829718975,3
MAR07520,Chondroitin / heparan sulfate biosynthesis,1.1860005787082954,4
MAR07521,Chondroitin / heparan sulfate biosynthesis,1.1688004629666364,5
MAR07522,Chondroitin / heparan sulfate biosynthesis,2.3519928829718975,3
MAR07534,Chondroitin / heparan sulfate biosynthesis,1.1,1
MAR07535,Chondroitin / heparan sulfate biosynthesis,1.1860005787082954,4
MAR07536,Chondroitin / heparan sulfate biosynthesis,1.1688004629666364,5
MAR07537,Chondroitin / heparan sulfate biosynthesis,2.3519928829718975,3
MAR07538,Chondroitin / heparan sulfate biosynthesis,1.1,1
MAR07551,Chondroitin / heparan sulfate biosynthesis,1.6433388679364225,4
MAR07552,Chondroitin / heparan sulfate biosynthesis,2.3519928829718975,3
MAR07553,Chondroitin / heparan sulfate biosynthesis,1.1,1
MAR07554,Chondroitin / heparan sulfate biosynthesis,1.1,0
MAR07501,Chondroitin sulfate degradation,1.1,0
MAR07502,Chondroitin sulfate degradation,2.2282539503497945,1
MAR07503,Chondroitin sulfate degradation,1.3388735023295162,8
MAR07504,Chondroitin sulfate degradation,1.2877092708057705,3
MAR07505,Chondroitin sulfate degradation,1.1,2
MAR07506,Chondroitin sulfate degradation,2.2282539503497945,1
MAR07507,Chondroitin sulfate degradation,1.3388735023295162,8
MAR07508,Chondroitin sulfate degradation,1.1,0
MAR07513,Chondroitin sulfate degradation,1.1,0
MAR07514,Chondroitin sulfate degradation,2.2282539503497945,1
MAR07515,Chondroitin sulfate degradation,1.3388735023295162,8
MAR07516,Chondroitin sulfate degradation,1.2877092708057705,3
MAR07517,Chondroitin sulfate degradation,1.1,1
MAR07518,Chondroitin sulfate degradation,1.1,1
MAR07525,Chondroitin sulfate degradation,1.1,0
MAR07526,Chondroitin sulfate degradation,0.8354198839302335,4
MAR07527,Chondroitin sulfate degradation,1.2877092708057705,3
MAR07528,Chondroitin sulfate degradation,1.2877092708057705,3
MAR07529,Chondroitin sulfate degradation,1.1,2
MAR07530,Chondroitin sulfate degradation,0.8354198839302335,4
MAR07531,Chondroitin sulfate degradation,1.2877092708057705,3
MAR07532,Chondroitin sulfate degradation,1.2877092708057705,3
MAR07533,Chondroitin sulfate degradation,1.1,0
MAR07541,Chondroitin sulfate degradation,1.1,0
MAR07542,Chondroitin sulfate degradation,0.8354198839302335,4
MAR07543,Chondroitin sulfate degradation,1.2877092708057705,3
MAR07544,Chondroitin sulfate degradation,1.2877092708057705,3
MAR07545,Chondroitin sulfate degradation,1.1,0
MAR07546,Chondroitin sulfate degradation,1.1,2
