cell_line,panel_size,trial,panel_type,distortion,geometry_aware_distortion,random_mean_distortion,advantage,n_valid_random_trials,nontrivial_full_rank
LE:HL-60(TB),100,8,random,1.3644739367748024,,,,,
LE:HL-60(TB),100,9,random,1.3926244240938768,,,,,
LE:HL-60(TB),100,10,random,1.37873542530723,,,,,
LE:HL-60(TB),100,0,geometry_aware,0.9862930389428257,,,,,
LE:HL-60(TB),100,-1,summary,,0.9862930389428257,1.3641756393350621,0.3778826003922364,10.0,22.0
LE:HL-60(TB),200,1,random,1.3746134177982876,,,,,
LE:HL-60(TB),200,2,random,1.4067823559470227,,,,,
LE:HL-60(TB),200,3,random,1.3696183274608373,,,,,
LE:HL-60(TB),200,4,random,1.374268179920525,,,,,
LE:HL-60(TB),200,5,random,1.4042331638607883,,,,,
LE:HL-60(TB),200,6,random,1.3988724557772185,,,,,
LE:HL-60(TB),200,7,random,1.402209356167489,,,,,
LE:HL-60(TB),200,8,random,1.3945933505412191,,,,,
LE:HL-60(TB),200,9,random,1.4137127934878073,,,,,
LE:HL-60(TB),200,10,random,1.3561925645418393,,,,,
LE:HL-60(TB),200,0,geometry_aware,0.962611526396471,,,,,
LE:HL-60(TB),200,-1,summary,,0.962611526396471,1.3895095965503035,0.4268980701538325,10.0,22.0
LE:HL-60(TB),500,1,random,1.4124124162429799,,,,,
LE:HL-60(TB),500,2,random,1.4123774897378414,,,,,
LE:HL-60(TB),500,3,random,1.3790409410878524,,,,,
LE:HL-60(TB),500,4,random,1.413998820162306,,,,,
LE:HL-60(TB),500,5,random,1.4087954605737494,,,,,
LE:HL-60(TB),500,6,random,1.4138442348760314,,,,,
LE:HL-60(TB),500,7,random,1.4112531958069954,,,,,
LE:HL-60(TB),500,8,random,1.4134770265833687,,,,,
LE:HL-60(TB),500,9,random,1.4136503833922498,,,,,
LE:HL-60(TB),500,10,random,1.4061726435418773,,,,,
LE:HL-60(TB),500,0,geometry_aware,0.8344432295505853,,,,,
LE:HL-60(TB),500,-1,summary,,0.8344432295505853,1.4085022612005251,0.5740590316499399,10.0,22.0
LE:K-562,50,1,random,1.1918494488780962,,,,,
LE:K-562,50,2,random,1.2589833967363708,,,,,
LE:K-562,50,3,random,1.1607881643210831,,,,,
LE:K-562,50,4,random,1.311356675441309,,,,,
LE:K-562,50,5,random,1.3023947342782032,,,,,
LE:K-562,50,6,random,1.147432123305154,,,,,
LE:K-562,50,7,random,1.2868718915165867,,,,,
LE:K-562,50,8,random,1.2834698195470817,,,,,
LE:K-562,50,9,random,1.1322649168576786,,,,,
LE:K-562,50,10,random,1.2346967063840142,,,,,
LE:K-562,50,0,geometry_aware,1.109187119067023,,,,,
LE:K-562,50,-1,summary,,1.109187119067023,1.2310107877265577,0.12182366865953465,10.0,22.0
LE:K-562,100,1,random,1.374611477680144,,,,,
LE:K-562,100,2,random,1.3723000470765603,,,,,
LE:K-562,100,3,random,1.406729387467808,,,,,
LE:K-562,100,4,random,1.3806405990457453,,,,,
LE:K-562,100,5,random,1.3916792532334439,,,,,
LE:K-562,100,6,random,1.3454047951642754,,,,,
LE:K-562,100,7,random,1.3972337429072788,,,,,
LE:K-562,100,8,random,1.3318157341736405,,,,,
LE:K-562,100,9,random,1.2776083728412972,,,,,
LE:K-562,100,10,random,1.3730660107333712,,,,,
LE:K-562,100,0,geometry_aware,0.9907693756634877,,,,,
LE:K-562,100,-1,summary,,0.9907693756634877,1.3651089420323566,0.3743395663688689,10.0,22.0
LE:K-562,200,1,random,1.4055756104958077,,,,,
LE:K-562,200,2,random,1.4119596855333492,,,,,
LE:K-562,200,3,random,1.3795522946751817,,,,,
LE:K-562,200,4,random,1.387625547814075,,,,,
LE:K-562,200,5,random,1.40308970131875,,,,,
LE:K-562,200,6,random,1.410015414382237,,,,,
LE:K-562,200,7,random,1.410351439546701,,,,,
LE:K-562,200,8,random,1.4077296984711856,,,,,
LE:K-562,200,9,random,1.3547186084571436,,,,,
LE:K-562,200,10,random,1.3977860525718944,,,,,
LE:K-562,200,0,geometry_aware,0.9632270806430022,,,,,
LE:K-562,200,-1,summary,,0.9632270806430022,1.3968404053266326,0.43361332468363034,10.0,22.0
LE:K-562,500,1,random,1.4010356618748159,,,,,
LE:K-562,500,2,random,1.4136694175966418,,,,,
LE:K-562,500,3,random,1.413316136386897,,,,,
LE:K-562,500,4,random,1.4126790648921905,,,,,
LE:K-562,500,5,random,1.3412270492832272,,,,,
LE:K-562,500,6,random,1.4077884453531428,,,,,
LE:K-562,500,7,random,1.412957287795848,,,,,
LE:K-562,500,8,random,1.3947545181350032,,,,,
LE:K-562,500,9,random,1.4117772372188515,,,,,
LE:K-562,500,10,random,1.3439703451731053,,,,,
LE:K-562,500,0,geometry_aware,0.9343106634857146,,,,,
LE:K-562,500,-1,summary,,0.9343106634857146,1.3953175163709723,0.4610068528852578,10.0,22.0
LE:MOLT-4,50,1,random,1.2019094692914791,,,,,
LE:MOLT-4,50,2,random,1.1541518641345898,,,,,
LE:MOLT-4,50,3,random,1.3151524050213645,,,,,
LE:MOLT-4,50,4,random,1.3060963260692386,,,,,
LE:MOLT-4,50,5,random,1.3023830543980948,,,,,
LE:MOLT-4,50,6,random,1.2774098267979939,,,,,
LE:MOLT-4,50,7,random,1.189350768137941,,,,,
LE:MOLT-4,50,8,random,1.2197129922753007,,,,,
LE:MOLT-4,50,9,random,1.3105238787842324,,,,,
LE:MOLT-4,50,10,random,1.3397055635388182,,,,,
LE:MOLT-4,50,0,geometry_aware,1.1091826031989642,,,,,
LE:MOLT-4,50,-1,summary,,1.1091826031989642,1.2616396148449054,0.15245701164594117,10.0,15.0
LE:MOLT-4,100,1,random,1.3897782883389271,,,,,
LE:MOLT-4,100,2,random,1.3878973209871737,,,,,
LE:MOLT-4,100,3,random,1.3522044217248934,,,,,
LE:MOLT-4,100,4,random,1.3612128234895116,,,,,
LE:MOLT-4,100,5,random,1.3814062952273936,,,,,
LE:MOLT-4,100,6,random,1.3996478242111805,,,,,
LE:MOLT-4,100,7,random,1.3989228371318838,,,,,
LE:MOLT-4,100,8,random,1.3813919758468889,,,,,
LE:MOLT-4,100,9,random,1.3885599935150443,,,,,
LE:MOLT-4,100,10,random,1.4092938323018998,,,,,
LE:MOLT-4,100,0,geometry_aware,0.9856161990964649,,,,,
LE:MOLT-4,100,-1,summary,,0.9856161990964649,1.3850315612774797,0.3994153621810148,10.0,15.0
LE:MOLT-4,200,1,random,1.3989921392636921,,,,,
LE:MOLT-4,200,2,random,1.373112249947617,,,,,
LE:MOLT-4,200,3,random,1.396503529515412,,,,,
LE:MOLT-4,200,4,random,1.3948612004516658,,,,,
LE:MOLT-4,200,5,random,1.3892037717565995,,,,,
LE:MOLT-4,200,6,random,1.397551735510069,,,,,
LE:MOLT-4,200,7,random,1.401546899760021,,,,,
LE:MOLT-4,200,8,random,1.389199146334089,,,,,
LE:MOLT-4,200,9,random,1.3997218932350173,,,,,
LE:MOLT-4,200,10,random,1.385278707527691,,,,,
LE:MOLT-4,200,0,geometry_aware,0.9634524646707903,,,,,
LE:MOLT-4,200,-1,summary,,0.9634524646707903,1.3925971273301874,0.4291446626593971,10.0,15.0
LE:MOLT-4,500,1,random,1.3573100026482967,,,,,
LE:MOLT-4,500,2,random,1.40570321123039,,,,,
LE:MOLT-4,500,3,random,1.408418906417173,,,,,
LE:MOLT-4,500,4,random,1.392732379838633,,,,,
LE:MOLT-4,500,5,random,1.4069585844266608,,,,,
LE:MOLT-4,500,6,random,1.4125367862329197,,,,,
LE:MOLT-4,500,7,random,1.412320346394159,,,,,
LE:MOLT-4,500,8,random,1.3550699295793498,,,,,
LE:MOLT-4,500,9,random,1.4100716675756948,,,,,
LE:MOLT-4,500,10,random,1.405846023041696,,,,,
LE:MOLT-4,500,0,geometry_aware,0.8354414369879929,,,,,
LE:MOLT-4,500,-1,summary,,0.8354414369879929,1.3966967837384971,0.5612553467505043,10.0,15.0
LE:RPMI-8226,50,1,random,1.3681530120161849,,,,,
LE:RPMI-8226,50,2,random,1.1913736859294517,,,,,
LE:RPMI-8226,50,3,random,1.3446937593671118,,,,,
LE:RPMI-8226,50,4,random,1.3606934776003494,,,,,
LE:RPMI-8226,50,5,random,1.235677211376293,,,,,
LE:RPMI-8226,50,6,random,1.3175324681554077,,,,,
LE:RPMI-8226,50,7,random,1.2766768433095264,,,,,
LE:RPMI-8226,50,8,random,1.3481141195400599,,,,,
LE:RPMI-8226,50,9,random,1.235259696535707,,,,,
LE:RPMI-8226,50,10,random,1.278171021169513,,,,,
LE:RPMI-8226,50,0,geometry_aware,1.1099892437413468,,,,,
LE:RPMI-8226,50,-1,summary,,1.1099892437413468,1.2956345294999605,0.18564528575861372,10.0,22.0
LE:RPMI-8226,100,1,random,1.402750305963763,,,,,
LE:RPMI-8226,100,2,random,1.3788148939559561,,,,,
LE:RPMI-8226,100,3,random,1.3362294379024222,,,,,
LE:RPMI-8226,100,4,random,1.3877959395989472,,,,,
LE:RPMI-8226,100,5,random,1.370869297668846,,,,,
LE:RPMI-8226,100,6,random,1.4125370011757519,,,,,
LE:RPMI-8226,100,7,random,1.39768152289785,,,,,
LE:RPMI-8226,100,8,random,1.348926433120147,,,,,
LE:RPMI-8226,100,9,random,1.4095662883402722,,,,,
LE:RPMI-8226,100,10,random,1.3611425870888694,,,,,
LE:RPMI-8226,100,0,geometry_aware,0.990478730537233,,,,,
LE:RPMI-8226,100,-1,summary,,0.990478730537233,1.3806313707712825,0.3901526402340495,10.0,22.0
LE:RPMI-8226,200,1,random,1.4043708115587317,,,,,
LE:RPMI-8226,200,2,random,1.4031498659199984,,,,,
LE:RPMI-8226,200,3,random,1.4057131927373723,,,,,
LE:RPMI-8226,200,4,random,1.384559781288592,,,,,
LE:RPMI-8226,200,5,random,1.3851722215828268,,,,,
LE:RPMI-8226,200,6,random,1.3982956800811284,,,,,
LE:RPMI-8226,200,7,random,1.30307771254925,,,,,
LE:RPMI-8226,200,8,random,1.3515701659147707,,,,,
LE:RPMI-8226,200,9,random,1.392850061131558,,,,,
LE:RPMI-8226,200,10,random,1.4010741104662603,,,,,
LE:RPMI-8226,200,0,geometry_aware,0.9632403771828144,,,,,
LE:RPMI-8226,200,-1,summary,,0.9632403771828144,1.3829833603230488,0.4197429831402344,10.0,22.0
LE:RPMI-8226,500,1,random,1.3636027999380258,,,,,
LE:RPMI-8226,500,2,random,1.4003785201547956,,,,,
LE:RPMI-8226,500,3,random,1.3531892165147112,,,,,
LE:RPMI-8226,500,4,random,1.4124132054568055,,,,,
LE:RPMI-8226,500,5,random,1.413622106621167,,,,,
LE:RPMI-8226,500,6,random,1.4130120694129311,,,,,
LE:RPMI-8226,500,7,random,1.4138846919628123,,,,,
LE:RPMI-8226,500,8,random,1.410452237528556,,,,,
LE:RPMI-8226,500,9,random,1.4007176608069896,,,,,
LE:RPMI-8226,500,10,random,1.412023822088185,,,,,
LE:RPMI-8226,500,0,geometry_aware,0.8377586178672515,,,,,
LE:RPMI-8226,500,-1,summary,,0.8377586178672515,1.399329633048498,0.5615710151812464,10.0,22.0
LE:SR,50,1,random,1.2020539366875929,,,,,
LE:SR,50,2,random,1.3370993780896565,,,,,
LE:SR,50,3,random,1.3592715471771335,,,,,
LE:SR,50,4,random,1.387346477237779,,,,,
LE:SR,50,5,random,1.2952894217204616,,,,,
LE:SR,50,6,random,1.2270510602124713,,,,,
LE:SR,50,7,random,1.3247780239883051,,,,,
LE:SR,50,8,random,1.1606471128809428,,,,,
LE:SR,50,9,random,1.356785145820583,,,,,
LE:SR,50,10,random,1.2489695861748171,,,,,
LE:SR,50,0,geometry_aware,1.1094315301172268,,,,,
LE:SR,50,-1,summary,,1.1094315301172268,1.2899291689989743,0.1804976388817474,10.0,22.0
LE:SR,100,1,random,1.3523140699321123,,,,,
LE:SR,100,2,random,1.3983741442438014,,,,,
LE:SR,100,3,random,1.4003620670913886,,,,,
LE:SR,100,4,random,1.3443218558491634,,,,,
LE:SR,100,5,random,1.3197118560828258,,,,,
LE:SR,100,6,random,1.360573978630918,,,,,
LE:SR,100,7,random,1.366530149817955,,,,,
LE:SR,100,8,random,1.3916035774053217,,,,,
LE:SR,100,9,random,1.4123786252925172,,,,,
LE:SR,100,10,random,1.3958255945168139,,,,,
LE:SR,100,0,geometry_aware,0.9904655399287003,,,,,
LE:SR,100,-1,summary,,0.9904655399287003,1.3741995918862817,0.38373405195758137,10.0,22.0
LE:SR,200,1,random,1.4113073940402416,,,,,
LE:SR,200,2,random,1.4035711857555053,,,,,
LE:SR,200,3,random,1.4074520410638165,,,,,
LE:SR,200,4,random,1.4115528486937603,,,,,
LE:SR,200,5,random,1.3736086592474428,,,,,
LE:SR,200,6,random,1.410240341752443,,,,,
LE:SR,200,7,random,1.281652200994482,,,,,
LE:SR,200,8,random,1.4108796554202996,,,,,
LE:SR,200,9,random,1.3727381624297845,,,,,
LE:SR,200,10,random,1.4019311948493032,,,,,
LE:SR,200,0,geometry_aware,0.963241907387322,,,,,
LE:SR,200,-1,summary,,0.963241907387322,1.3884933684247076,0.42525146103738565,10.0,22.0
LE:SR,500,1,random,1.3624168586436605,,,,,
LE:SR,500,2,random,1.4131951760988306,,,,,
LE:SR,500,3,random,1.3896595388008437,,,,,
LE:SR,500,4,random,1.4134574727829916,,,,,
LE:SR,500,5,random,1.4024568336910552,,,,,
LE:SR,500,6,random,1.4127668562797937,,,,,
LE:SR,500,7,random,1.407471398734081,,,,,
LE:SR,500,8,random,1.350716395988831,,,,,
LE:SR,500,9,random,1.4117863923966991,,,,,
LE:SR,500,10,random,1.271064217819472,,,,,
LE:SR,500,0,geometry_aware,0.835536016263071,,,,,
LE:SR,500,-1,summary,,0.835536016263071,1.383499114123626,0.547963097860555,10.0,22.0
ME:LOX IMVI,50,1,random,1.255562123890556,,,,,
ME:LOX IMVI,50,2,random,1.1649377705943866,,,,,
ME:LOX IMVI,50,3,random,1.359883445718113,,,,,
ME:LOX IMVI,50,4,random,1.260429899001971,,,,,
ME:LOX IMVI,50,5,random,1.3403198079149714,,,,,
ME:LOX IMVI,50,6,random,1.2389789838489027,,,,,
ME:LOX IMVI,50,7,random,1.2295728929650496,,,,,
ME:LOX IMVI,50,8,random,1.3066514209413311,,,,,
ME:LOX IMVI,50,9,random,1.2886169138567836,,,,,
ME:LOX IMVI,50,10,random,1.3263669453158227,,,,,
ME:LOX IMVI,50,0,geometry_aware,1.1095221389253718,,,,,
ME:LOX IMVI,50,-1,summary,,1.1095221389253718,1.2771320204047887,0.1676098814794169,10.0,22.0
ME:LOX IMVI,100,1,random,1.3773158119219298,,,,,
ME:LOX IMVI,100,2,random,1.3552725330432758,,,,,
ME:LOX IMVI,100,3,random,1.3926330102599618,,,,,
ME:LOX IMVI,100,4,random,1.34910755262483,,,,,
ME:LOX IMVI,100,5,random,1.368763424947203,,,,,
ME:LOX IMVI,100,6,random,1.3326278053313996,,,,,
ME:LOX IMVI,100,7,random,1.3214755330653905,,,,,
ME:LOX IMVI,100,8,random,1.3678048937495895,,,,,
ME:LOX IMVI,100,9,random,1.3810191297014622,,,,,
ME:LOX IMVI,100,10,random,1.3384812915513302,,,,,
ME:LOX IMVI,100,0,geometry_aware,0.9893724357746375,,,,,
ME:LOX IMVI,100,-1,summary,,0.9893724357746375,1.3584500986196373,0.36907766284499977,10.0,22.0
ME:LOX IMVI,200,1,random,1.398367640955486,,,,,
ME:LOX IMVI,200,2,random,1.3968807415757654,,,,,
ME:LOX IMVI,200,3,random,1.4066227341846693,,,,,
ME:LOX IMVI,200,4,random,1.3137703522958737,,,,,
ME:LOX IMVI,200,5,random,1.4037640497566377,,,,,
ME:LOX IMVI,200,6,random,1.4048596013561083,,,,,
ME:LOX IMVI,200,7,random,1.3982815731986746,,,,,
ME:LOX IMVI,200,8,random,1.3857709197448689,,,,,
ME:LOX IMVI,200,9,random,1.4045790711431847,,,,,
ME:LOX IMVI,200,10,random,1.379273539378592,,,,,
ME:LOX IMVI,200,0,geometry_aware,0.9636047920694077,,,,,
ME:LOX IMVI,200,-1,summary,,0.9636047920694077,1.3892170223589861,0.4256122302895784,10.0,22.0
ME:LOX IMVI,500,1,random,1.4136834896479944,,,,,
ME:LOX IMVI,500,2,random,1.411535816323809,,,,,
ME:LOX IMVI,500,3,random,1.4104943107026153,,,,,
ME:LOX IMVI,500,4,random,1.3304244586335316,,,,,
ME:LOX IMVI,500,5,random,1.4126350111372832,,,,,
ME:LOX IMVI,500,6,random,1.3542845114818258,,,,,
ME:LOX IMVI,500,7,random,1.402015504660859,,,,,
ME:LOX IMVI,500,8,random,1.4130987684623006,,,,,
ME:LOX IMVI,500,9,random,1.3564954024516063,,,,,
ME:LOX IMVI,500,10,random,1.412333087872331,,,,,
ME:LOX IMVI,500,0,geometry_aware,0.8376291019927081,,,,,
ME:LOX IMVI,500,-1,summary,,0.8376291019927081,1.3917000361374157,0.5540709341447075,10.0,22.0
ME:MALME-3M,50,1,random,1.2977672535413405,,,,,
ME:MALME-3M,50,2,random,1.3374205736565299,,,,,
ME:MALME-3M,50,3,random,1.3057342210690608,,,,,
ME:MALME-3M,50,4,random,1.3516066181584143,,,,,
ME:MALME-3M,50,5,random,1.3181423470904403,,,,,
ME:MALME-3M,50,6,random,1.2913970312518799,,,,,
ME:MALME-3M,50,7,random,1.3279881725588727,,,,,
ME:MALME-3M,50,8,random,1.3744407027283525,,,,,
ME:MALME-3M,50,9,random,1.3632324246529328,,,,,
ME:MALME-3M,50,10,random,1.3020743344197465,,,,,
ME:MALME-3M,50,0,geometry_aware,1.1098440305928714,,,,,
ME:MALME-3M,50,-1,summary,,1.1098440305928714,1.3269803679127572,0.2171363373198858,10.0,22.0
ME:MALME-3M,100,1,random,1.321595887545744,,,,,
ME:MALME-3M,100,2,random,1.4056728776558884,,,,,
ME:MALME-3M,100,3,random,1.3724465658599678,,,,,
ME:MALME-3M,100,4,random,1.363197327611532,,,,,
ME:MALME-3M,100,5,random,1.40170040916889,,,,,
ME:MALME-3M,100,6,random,1.4020999904316664,,,,,
ME:MALME-3M,100,7,random,1.302887142056302,,,,,
ME:MALME-3M,100,8,random,1.3793630026614223,,,,,
ME:MALME-3M,100,9,random,1.355260491190592,,,,,
ME:MALME-3M,100,10,random,1.3836925866407819,,,,,
ME:MALME-3M,100,0,geometry_aware,0.9883792658215512,,,,,
ME:MALME-3M,100,-1,summary,,0.9883792658215512,1.3687916280822787,0.3804123622607275,10.0,22.0
ME:MALME-3M,200,1,random,1.4003986912587996,,,,,
ME:MALME-3M,200,2,random,1.404790864355793,,,,,
ME:MALME-3M,200,3,random,1.3847428565711435,,,,,
ME:MALME-3M,200,4,random,1.411355450593113,,,,,
ME:MALME-3M,200,5,random,1.380546832279081,,,,,
ME:MALME-3M,200,6,random,1.395730184780797,,,,,
ME:MALME-3M,200,7,random,1.3977949051322798,,,,,
ME:MALME-3M,200,8,random,1.413991220397772,,,,,
ME:MALME-3M,200,9,random,1.3564842053805204,,,,,
ME:MALME-3M,200,10,random,1.3450495467736527,,,,,
ME:MALME-3M,200,0,geometry_aware,0.9628984611392477,,,,,
ME:MALME-3M,200,-1,summary,,0.9628984611392477,1.389088475752295,0.4261900146130473,10.0,22.0
ME:MALME-3M,500,1,random,1.3940267996135354,,,,,
ME:MALME-3M,500,2,random,1.4095850352978065,,,,,
ME:MALME-3M,500,3,random,1.40713007458234,,,,,
ME:MALME-3M,500,4,random,1.3681628749687125,,,,,
ME:MALME-3M,500,5,random,1.4009063687141254,,,,,
ME:MALME-3M,500,6,random,1.3411905798166912,,,,,
ME:MALME-3M,500,7,random,1.4128258555973012,,,,,
ME:MALME-3M,500,8,random,1.3499896272953051,,,,,
ME:MALME-3M,500,9,random,1.4091538925434526,,,,,
ME:MALME-3M,500,10,random,1.4134887663353546,,,,,
ME:MALME-3M,500,0,geometry_aware,0.8327812453542953,,,,,
ME:MALME-3M,500,-1,summary,,0.8327812453542953,1.3906459874764625,0.5578647421221672,10.0,22.0
ME:M14,50,1,random,1.2196133924217718,,,,,
ME:M14,50,2,random,1.2111467974294157,,,,,
ME:M14,50,3,random,1.3384315713105697,,,,,
ME:M14,50,4,random,1.2176770139951865,,,,,
ME:M14,50,5,random,1.2400976151095864,,,,,
ME:M14,50,6,random,1.3642084471187252,,,,,
ME:M14,50,7,random,1.227797244668795,,,,,
ME:M14,50,8,random,1.3617537819651724,,,,,
ME:M14,50,9,random,1.3017023607037617,,,,,
ME:M14,50,10,random,1.253681377866553,,,,,
ME:M14,50,0,geometry_aware,1.108945619239772,,,,,
ME:M14,50,-1,summary,,1.108945619239772,1.2736109602589536,0.16466534101918162,10.0,22.0
ME:M14,100,1,random,1.3348559179381276,,,,,
ME:M14,100,2,random,1.390498517387369,,,,,
ME:M14,100,3,random,1.3663150772017887,,,,,
ME:M14,100,4,random,1.4042366033218192,,,,,
ME:M14,100,5,random,1.3345139669166082,,,,,
ME:M14,100,6,random,1.4037994406096215,,,,,
ME:M14,100,7,random,1.3880120407267107,,,,,
ME:M14,100,8,random,1.3666613576335653,,,,,
ME:M14,100,9,random,1.4079237429769489,,,,,
ME:M14,100,10,random,1.4086047602103826,,,,,
ME:M14,100,0,geometry_aware,0.9886136011858344,,,,,
ME:M14,100,-1,summary,,0.9886136011858344,1.3805421424922941,0.3919285413064597,10.0,22.0
ME:M14,200,1,random,1.3631329609318767,,,,,
ME:M14,200,2,random,1.4097995206003353,,,,,
ME:M14,200,3,random,1.4091196958479628,,,,,
ME:M14,200,4,random,1.3494596823495562,,,,,
ME:M14,200,5,random,1.405052053485317,,,,,
ME:M14,200,6,random,1.3255559826268404,,,,,
ME:M14,200,7,random,1.3763103281925306,,,,,
ME:M14,200,8,random,1.3853365142523415,,,,,
ME:M14,200,9,random,1.4036075151060425,,,,,
ME:M14,200,10,random,1.404303008166459,,,,,
ME:M14,200,0,geometry_aware,0.9640457952641501,,,,,
ME:M14,200,-1,summary,,0.9640457952641501,1.383167726155926,0.41912193089177596,10.0,22.0
ME:M14,500,1,random,1.383349864362957,,,,,
ME:M14,500,2,random,1.4075681761806922,,,,,
ME:M14,500,3,random,1.4091024839370057,,,,,
ME:M14,500,4,random,1.4138997706870982,,,,,
ME:M14,500,5,random,1.3837117437377258,,,,,
ME:M14,500,6,random,1.4095416403393384,,,,,
ME:M14,500,7,random,1.4113945311002525,,,,,
ME:M14,500,8,random,1.4098567949917271,,,,,
ME:M14,500,9,random,1.4120501804171013,,,,,
ME:M14,500,10,random,1.4128916709739632,,,,,
ME:M14,500,0,geometry_aware,0.8344935971443799,,,,,
ME:M14,500,-1,summary,,0.8344935971443799,1.4053366856727858,0.5708430885284059,10.0,22.0
ME:SK-MEL-2,50,1,random,1.3979779604377847,,,,,
ME:SK-MEL-2,50,2,random,1.2476145307596023,,,,,
ME:SK-MEL-2,50,3,random,1.3060644549918183,,,,,
ME:SK-MEL-2,50,4,random,1.3020110298209964,,,,,
ME:SK-MEL-2,50,5,random,1.3383206678944064,,,,,
ME:SK-MEL-2,50,6,random,1.201094871203892,,,,,
ME:SK-MEL-2,50,7,random,1.297891158552536,,,,,
ME:SK-MEL-2,50,8,random,1.343435751153283,,,,,
ME:SK-MEL-2,50,9,random,1.2573947772822047,,,,,
ME:SK-MEL-2,50,10,random,1.251088730225704,,,,,
ME:SK-MEL-2,50,0,geometry_aware,1.1098071086307617,,,,,
ME:SK-MEL-2,50,-1,summary,,1.1098071086307617,1.2942893932322228,0.1844822846014611,10.0,22.0
ME:SK-MEL-2,100,1,random,1.354171362867869,,,,,
ME:SK-MEL-2,100,2,random,1.373717334449214,,,,,
ME:SK-MEL-2,100,3,random,1.3745195863790476,,,,,
ME:SK-MEL-2,100,4,random,1.3307423956779834,,,,,
ME:SK-MEL-2,100,5,random,1.3996976927337028,,,,,
ME:SK-MEL-2,100,6,random,1.4023553154356563,,,,,
ME:SK-MEL-2,100,7,random,1.376249624451804,,,,,
ME:SK-MEL-2,100,8,random,1.3425740987615031,,,,,
ME:SK-MEL-2,100,9,random,1.3812204695877313,,,,,
ME:SK-MEL-2,100,10,random,1.3894337872829274,,,,,
ME:SK-MEL-2,100,0,geometry_aware,0.9911784429572593,,,,,
ME:SK-MEL-2,100,-1,summary,,0.9911784429572593,1.3724681667627439,0.38128972380548454,10.0,22.0
ME:SK-MEL-2,200,1,random,1.3972674243797587,,,,,
ME:SK-MEL-2,200,2,random,1.3804573093364894,,,,,
ME:SK-MEL-2,200,3,random,1.3958820105601293,,,,,
ME:SK-MEL-2,200,4,random,1.3968081744006624,,,,,
ME:SK-MEL-2,200,5,random,1.34791255685534,,,,,
ME:SK-MEL-2,200,6,random,1.3796880559418367,,,,,
ME:SK-MEL-2,200,7,random,1.402939604377753,,,,,
ME:SK-MEL-2,200,8,random,1.3902881192538163,,,,,
ME:SK-MEL-2,200,9,random,1.286701765648545,,,,,
ME:SK-MEL-2,200,10,random,1.4043078635362893,,,,,
ME:SK-MEL-2,200,0,geometry_aware,0.9637100220500734,,,,,
ME:SK-MEL-2,200,-1,summary,,0.9637100220500734,1.378225288429062,0.4145152663789886,10.0,22.0
ME:SK-MEL-2,500,1,random,1.3599066747034336,,,,,
ME:SK-MEL-2,500,2,random,1.4128750375526915,,,,,
ME:SK-MEL-2,500,3,random,1.4092730021288533,,,,,
ME:SK-MEL-2,500,4,random,1.4117932832050386,,,,,
ME:SK-MEL-2,500,5,random,1.3999921839035827,,,,,
ME:SK-MEL-2,500,6,random,1.413762615620459,,,,,
ME:SK-MEL-2,500,7,random,1.412323540991992,,,,,
ME:SK-MEL-2,500,8,random,1.3576164392846746,,,,,
ME:SK-MEL-2,500,9,random,1.4110888850423728,,,,,
ME:SK-MEL-2,500,10,random,1.3427257174914713,,,,,
ME:SK-MEL-2,500,0,geometry_aware,0.8376408789942515,,,,,
ME:SK-MEL-2,500,-1,summary,,0.8376408789942515,1.393135737992457,0.5554948589982054,10.0,22.0
ME:SK-MEL-28,50,1,random,1.3268301089044647,,,,,
ME:SK-MEL-28,50,2,random,1.373273243140012,,,,,
ME:SK-MEL-28,50,3,random,1.2743589339946493,,,,,
ME:SK-MEL-28,50,4,random,1.2217996460644216,,,,,
ME:SK-MEL-28,50,5,random,1.183608792784542,,,,,
ME:SK-MEL-28,50,6,random,1.3424437447909512,,,,,
ME:SK-MEL-28,50,7,random,1.2033252988708265,,,,,
ME:SK-MEL-28,50,8,random,1.358010583274722,,,,,
ME:SK-MEL-28,50,9,random,1.32321199423002,,,,,
ME:SK-MEL-28,50,10,random,1.3052844280071147,,,,,
ME:SK-MEL-28,50,0,geometry_aware,1.1104544731129342,,,,,
ME:SK-MEL-28,50,-1,summary,,1.1104544731129342,1.2912146774061726,0.18076020429323836,10.0,22.0
ME:SK-MEL-28,100,1,random,1.3163479619677982,,,,,
ME:SK-MEL-28,100,2,random,1.3402257056048634,,,,,
ME:SK-MEL-28,100,3,random,1.4112252640605112,,,,,
ME:SK-MEL-28,100,4,random,1.2679700531929825,,,,,
ME:SK-MEL-28,100,5,random,1.3028084495536647,,,,,
ME:SK-MEL-28,100,6,random,1.3761529367492522,,,,,
ME:SK-MEL-28,100,7,random,1.379572284131174,,,,,
ME:SK-MEL-28,100,8,random,1.3240818318211705,,,,,
ME:SK-MEL-28,100,9,random,1.3451289194681397,,,,,
ME:SK-MEL-28,100,10,random,1.3836100004652478,,,,,
ME:SK-MEL-28,100,0,geometry_aware,0.9883040023452125,,,,,
ME:SK-MEL-28,100,-1,summary,,0.9883040023452125,1.3447123407014803,0.35640833835626773,10.0,22.0
ME:SK-MEL-28,200,1,random,1.3930962171832866,,,,,
ME:SK-MEL-28,200,2,random,1.357817748123518,,,,,
ME:SK-MEL-28,200,3,random,1.390484395286054,,,,,
